abbr,feature,lag,best_corr,p_value,type,best_orig_corr
GA,search_trends_melasma,49,0.2094019661901023,1.18387675704582e-07,google-search-trends,-0.2094019661901023
GA,search_trends_hyperglycemia,0,0.2077658458381477,2.858988353528253e-07,google-search-trends,0.2077658458381477
GA,search_trends_hay_fever,49,0.2075910842905668,1.5281055364453246e-07,google-search-trends,-0.2075910842905668
GA,search_trends_migraine,0,0.206729084111524,6.348379514116307e-06,google-search-trends,0.206729084111524
GA,search_trends_thrombocytopenia,41,0.2052222348461362,2.510402556764581e-07,google-search-trends,0.2052222348461362
GA,mobility_grocery_and_pharmacy,46,0.1966344079428917,1.1503145793938357e-06,mobility,0.1966344079428917
GA,mobility_parks,49,0.1557656062765582,0.000121185772128,mobility,-0.1557656062765582
GA,new_persons_fully_vaccinated_moderna,33,0.142153190362689,0.0241356141051843,vaccinations,0.142153190362689
GA,new_vaccine_doses_administered_moderna,32,0.1288104727789012,0.0437858064333659,vaccinations,0.1288104727789012
GA,mobility_retail_and_recreation,4,0.0862353524450725,0.0383732629807282,mobility,0.0862353524450725
